objid,ra,dec,redshift,mag_r
1237680071244907229,9.40524782568923,25.6281698308565,0.4725167,20.328
1237680074469409172,22.6531267092524,26.150196118719,0.634432,20.18485
1237680075005493719,20.7013844631966,26.7067948075851,0.4717315,20.56217
1237680075538432191,10.6933314163497,27.9687808443055,0.5176936,19.73235
1237680099162718334,21.8672444459,1.36083344165135,0.0944723,16.81068
1237680099164226093,25.3578078460803,1.35943167414568,0.6074134,21.4396
1237680099167764715,33.4076510648134,1.16873612011719,0.03982762,17.5295
1237680099167830212,33.5814190270086,1.21446960701887,0.0398449,18.85653
1237680100236329356,21.5178596159216,2.23007735188624,0.515995,21.98372
1237680100773593823,22.536172066402,2.6032578110572,0.6997666,22.36886
1237680122785890426,12.9255530129197,-6.78963334996764,0.05616788,16.7025
1237680122787070331,15.6486702225676,-6.66546695191008,0.471731,20.42949
1237680122791067917,24.8244770263949,-6.23139841732826,0.5176033,19.66448
1237680240923639894,23.2839168581223,-8.26325189744762,0.05609646,17.79125
1237680243065422146,10.1302728209502,-6.91954589107165,0.4098667,19.16534
1237680246816703186,5.6583137064215,20.257450151622,0.675247,22.04884
1237680247890641307,6.12431306489913,21.1994588962013,0.4714435,19.71111
1237680250024821847,32.1659839068445,26.5264347903568,0.8960289,24.8868
1237680284920512705,16.1381082627842,29.4219475261423,0.03335794,16.54215
1237680285457121699,15.4745181442249,29.8242448278136,0.5607215,20.43973
1237680285461316083,26.3482879217644,28.5553989335774,0.635363,21.34908
1237680286000808132,33.1982275773621,27.8074872707064,0.04558282,16.63553
1237680286000939452,33.4297359867144,27.5843317412213,0.634394,20.47978
1237680298355589421,1.6721972752988,22.605271121225,0.560564,19.75664
1237680298892657044,2.14097650067544,22.9644218187016,0.515893,20.7723
1237680309621162705,6.92485814550281,31.3461101779144,0.5167129,20.24648
1237680309623915132,14.2149253262365,30.9210133998452,0.6340638,20.35882
1237680310699032878,17.9624958231194,31.5492683605751,0.1025316,17.09843
1237680311234003790,13.0347594215925,32.3178911672081,0.5184706,20.74228
1237680311770415684,11.6826098846744,32.8055962811104,0.4102068,20.67581
1237680312304468833,4.11398060200355,33.4858819398461,0.606648,20.35903
1237680312307679948,12.8488468908114,33.2689935197939,0.4723261,20.05339
1237680331645321768,13.5993278716716,28.8856846964444,0.5182726,20.21825
1237680332184027831,18.3109681034688,28.9081291771238,0.6732416,20.38343
1237680333253836814,8.00721760852923,30.4101958204911,0.4725533,19.91441
1237680333256721084,15.6885097693078,30.16571284233,0.6050082,20.70798
1237680477658219327,5.082866139663,32.008981132901,0.4105025,20.67357
1237680479272043387,13.8326780054553,32.9994402262097,0.6355179,21.46528
1237680481954889904,7.89034350260249,29.4033778679839,0.05110664,16.36805
1237679478553641361,23.7534891641914,22.1311814845504,0.7594184,20.98839
1237679341105971459,35.6012432327923,-5.71942892326052,0.7470332,21.23574
1237679324468281788,26.5855841659165,-3.74259582941804,0.7593504,22.4632
1237679323398144534,34.8629445062204,-4.3064957243138,0.747036,21.32104
1237679322328597006,44.5592691148182,-4.69291550039288,0.7212656,24.70719
1237679254672179755,36.0913152094417,-4.06319391486276,0.736397,21.26793
1237679254671458740,34.3821828477244,-4.02796907146832,0.7592407,20.69956
1237678920745943680,10.3387211507488,13.4866525408081,0.759084,21.87049
1237678887987839575,34.5811530767256,-3.34547885939593,0.746759,21.90819
1237678882101657876,16.6278432524773,-1.37333293859274,0.7377495,21.74284
1237678832148218314,18.0316920762421,8.79096166556321,0.7477255,20.52837
1237678661432246605,18.8854101498027,4.63146592444981,0.7465419,22.65017
1237678660888232529,2.55495414579264,4.20362037088365,0.7462088,21.50665
1237678619575648706,23.5795309451485,2.83521303988387,0.7365606,22.38028
1237678619040940222,28.5313710068365,2.47513601612311,0.747311,21.62512
1237678618511081828,44.5353165654734,1.6283181397945,0.747834,22.1951
1237680478734910394,12.937325493884,32.6310523629484,0.7376836,22.50532
1237680331105042876,4.55620371369071,28.7781506262494,0.7371853,21.08417
1237680070176932283,23.7064858041166,23.679898681877,0.7478799,22.40833
1237679562302948015,26.7590465839203,24.8277484319475,0.7375845,22.2194
1237679504328294926,22.8090262827689,19.6541166938358,0.7601585,20.88797
1237679503783363568,3.30922992990355,20.1576210905412,0.7212915,21.92394
1237679476406550820,24.4068863968072,20.3507535251077,0.7475873,21.82089
1237679460287447700,16.169966990914,19.4434440382909,0.7599721,21.37642
1237679323934622110,33.8997406514512,-3.93692841249089,0.7369431,21.72474
1237679323932066191,28.032278868279,-4.01232008911049,0.7478117,21.54301
1237679322860093741,32.1487789589696,-4.66962913985064,0.7589974,20.57132
1237679254139110174,44.7998877235383,-3.94482810666445,0.7598093,21.97392
1237678881021297677,1.48597029293623,-2.23845566277426,0.746923,21.94309
1237678832689348928,27.8095544583757,8.74168837960541,0.7383048,22.39732
1237678661426741757,6.30669213866014,4.63010046230707,0.7476246,20.91632
1237678624384352544,21.815775770434,5.87238243954391,0.737928,20.75371
1237678624378323301,7.97687574832315,6.07198161853622,0.7382907,21.035
1237678620117435422,34.8700155596885,3.15458956838017,0.7367897,22.1245
1237678618500203096,19.7129572125025,2.15651701122406,0.7372941,21.42434
1237645942906224685,58.737399820103,0.0264625738053956,0.06234159,18.51975
1237649918429167787,15.7648016628045,13.4973325696898,0.05781645,16.96609
1237649918429429983,16.3281804275509,13.4951807934134,0.05739678,16.01361
1237649918429429994,16.3487302570317,13.5110303360612,0.05767924,17.62388
1237649918429823162,17.2675963685419,13.5022928641294,0.05908665,16.79029
1237649918429888553,17.3713421666798,13.4864289393209,0.05768354,16.28742
1237649918430019707,17.6875400150501,13.4431319350512,0.05467056,16.78832
1237649918431199302,20.4115904898758,13.234701299539,0.05091982,17.6219
1237649918431264867,20.5934172091517,13.367087956526,0.06109845,16.79666
1237649918431330528,20.7344980381981,13.2895519833591,0.04938443,16.5192
1237649918431396050,20.8624514149332,13.2785479637017,0.04937426,17.41117
1237649918431854680,22.0058050697445,13.3206003122391,0.04379669,15.85455
1237649918432575605,23.6462705451553,13.1850039698832,0.06225912,15.99422
1237649918435787004,31.153438881196,12.3220315429249,0.0465313,17.41516
1237649918965252123,13.885993788407,14.1675015149467,0.04930286,16.70054
1237649918965252193,13.8785753255967,14.1569226002089,0.04949602,16.92174
1237649918965645418,14.7413325074211,14.1300175449908,0.06105478,17.02501
1237649918967414923,19.02245016666,13.9074715855427,0.0468175,16.34453
1237649918967480614,19.1165959709243,13.9015782265288,0.04674261,15.6732
1237649918968135980,20.5814328591764,13.8303653594715,0.05589354,17.62052
1237649918968397945,21.2614021100154,13.6954221654703,0.06110639,17.36823
1237649918970298478,25.6401486512019,13.3284169298809,0.06233191,17.03345
1237649918971216180,27.8372412605503,13.1067020249701,0.06243732,17.24636
1237649918973706387,33.5876488488999,12.4351283685409,0.06223242,17.80725
1237649919500222499,9.3857732377316,14.5454495953028,0.05772847,17.62542
1237649919500222621,9.43941541296323,14.7116207378008,0.05762551,15.67816
1237649919500288155,9.56477726600417,14.5799794922762,0.05755843,17.49625
1237649919503040692,16.0533302490276,14.497710176856,0.05782307,16.23251
1237649919505137733,21.0369331719354,14.0348257132892,0.05443982,17.07509
1237649919508086894,27.8669675325026,13.4900791333992,0.05973842,17.00017
1237649919508742296,29.4254881298074,13.3902283846176,0.04363906,17.74717
1237649919509594419,31.4695898494383,13.1489399787768,0.04680105,17.48818
1237649919510249489,32.8922242054427,12.936207625089,0.05911294,17.6205
1237649919510249588,32.8930495170014,13.0802485348417,0.06104776,16.42838
1237649920036634692,8.34804794086523,15.1719554950056,0.06223603,16.88982
1237649920037093487,9.34869856187902,15.028777745941,0.05754551,15.61207
1237649920041746635,20.4334902906614,14.6081792150686,0.05394365,17.61721
1237649920042074262,21.0946429277874,14.458955739896,0.06102053,16.19693
1237649920042467530,22.1314728647814,14.4082281142448,0.05742162,17.17321
1237649920045809682,29.9413176224015,13.7813835792988,0.04414533,16.35297
1237649920047317185,33.4986824528964,13.334960598684,0.05992818,17.45244
1237649920575537300,13.1762024819631,15.4579577105866,0.05098823,16.64813
1237649920578093211,19.1895043973154,14.9863314569619,0.05462372,16.98721
1237649920578289786,19.5794332805813,15.0605580443249,0.0544516,17.51737
1237649920578551923,20.2840581248266,15.0032046896108,0.05450072,16.38437
1237649920579928131,23.4776703693802,14.8810566357112,0.05766087,20.06421
1237649920579993773,23.7228813094077,14.7155021350107,0.06218039,15.50745
1237649920580255834,24.2267188261004,14.8255181581626,0.06224227,16.79902
1237649920581304382,26.7439121226301,14.6074072075673,0.7017937,21.88029
1237649920582418540,29.3576843987131,14.2765894889186,0.05087622,16.72335
1237649920583008421,30.7821214897598,14.1380253416646,0.05919848,16.78317
1237649920583008443,30.8210652520793,14.0942522089407,0.06224338,16.98383
1237649921112408277,13.1981734590378,15.777946090206,0.05220036,16.96197
1237649921118634099,27.8036450808578,14.925777285321,0.04376401,15.56781
1237649921118765342,28.2351452717704,14.7324747430344,0.04375197,17.47038
1237649921118961813,28.5866513315407,14.6484596483463,0.06252798,17.38034
1237649921120600218,32.4270904512315,14.3254665325154,0.04922551,16.11074
1237649921120927943,33.2410392825034,14.137821194316,0.06217947,18.05226
1237649954403647590,19.887720093925,14.8764967199716,0.05390706,16.40046
1237679502718140717,23.7869817044532,18.3309114434327,0.3881332,20.7792
1237679503246754287,3.94715665439821,19.7475325405924,0.4397171,20.08485
1237679503251931164,16.3949965027774,19.415242515225,0.1842446,17.21814
1237679503256256995,26.7833385327354,18.4375470430316,0.3314304,21.89727
1237679503782904186,2.12289941271479,20.0572179855823,0.3623901,19.92087
1237679504321020265,5.10635354381998,20.4526030002631,0.6120283,20.68008
1237679504323510338,11.1853219692981,20.3756226330788,0.1189427,17.59619
1237679504867983465,29.6417866445735,19.1790451004484,0.1885051,17.6452
1237679541353709613,4.76612721571422,21.8521124826581,0.3023005,19.23898
1237679541891956954,8.19116908744689,22.0756181059935,0.2376896,18.03058
1237679542972449087,24.7459325241982,21.7871495853084,0.5674012,21.90273
1237679542974874007,30.6650876495046,20.9105637308382,0.3409949,20.06359
1237679543505322508,15.0802597781545,23.1081868648968,0.4828181,20.51244
1237679543505911935,16.4867040156584,23.0473821243081,0.456562,19.78207
1237679580545680096,24.344043607683,30.7756460788532,0.7107568,21.55939
1237679582156816580,26.0719886188323,31.6675845081436,0.1236261,17.5524
1237679582156948231,26.3716788163485,31.5953727699246,0.5647497,21.87698
1237679582158389454,30.1617895437684,30.8508948448264,0.1078039,18.17251
1237680001450377231,31.3954381506142,-2.03454691536901,0.1789502,17.35116
1237680001989804451,35.2287718981275,2.42040363358043,0.4785407,20.26643
1237680069102731634,22.4458482377624,22.9805261130641,0.5234125,20.07458
1237680069636718994,15.4358904207367,24.1994746682619,0.5242093,19.78237
1237680070174180152,17.0101888160548,24.326394188596,0.4849169,19.84726
1237680070176276765,22.1271135627329,23.9175002072477,0.3043172,18.29705
1237680070706856916,6.4810193482578,25.2464805243082,0.5649573,20.40715
1237680070710329580,15.1556769800215,24.9176197083534,0.343681,18.53559
1237680071247659861,16.3625368841982,25.21914986905,0.2395962,20.32053
1237680073928082169,11.3636772376395,26.5476006096533,0.5010666,20.63433
1237680073935684187,30.3871681848282,24.3696553486301,0.5647317,20.8388
1237680074464887372,11.1704016207365,26.9627440964341,0.4831602,20.28456
1237680097550991847,19.3863077259885,3.5886803088104,0.2255686,20.42644
1237680097551319233,20.1838493911238,3.46820108700022,0.3028595,19.17964
1237680097553154558,24.3383869677297,3.48075348914129,0.5344673,21.39528
1237680099161473201,18.959428224286,1.4301265952793,0.1769557,18.47713
1237680099166257328,29.9266009904534,1.226679395308,0.3396983,18.4744
1237680099699196077,20.9260104479426,1.9807027903433,0.4787551,18.85956
1237680099704373430,32.8204375941092,1.60022550924587,0.1066005,17.99319
1237680100238230225,25.8714664555719,2.30260419489934,0.6118128,21.56946
1237680100239147046,27.9901416084684,2.24754270483348,0.3601958,18.03509
1237680100240065050,30.1103373326547,2.06115278828498,0.7110894,22.18339
1237680100773396517,22.0031824434022,2.62927235913095,0.3350687,17.59826
1237680120638079184,12.1428890159891,-8.46438527727508,0.4392093,19.76309
1237680121711100265,10.4704752394614,-7.62452137172325,0.5324306,20.89125
1237680121715228982,20.0062025008425,-7.41382947910224,0.5242743,20.96834
1237680122784383205,9.44098165703512,-6.68902340484294,0.4205945,19.03481
1237680122786480472,14.2616926066676,-6.61546552904993,0.1815375,20.54969
1237680122788380883,18.5971771651862,-6.56980180639185,0.48393,20.71881
1237680123321450804,9.90250962476043,-6.37262504023648,0.5341942,21.23211
1237680123323548084,14.7912318912389,-6.32876110110657,0.7128066,20.86313
1237680123324596634,17.1359815971568,-6.25935285554946,0.7119157,21.21083
1237680240922460435,20.5151628086303,-8.44714468763162,0.3845413,21.04241
1237680241989583093,5.22678974186859,-7.88344248135599,0.4393562,20.40942
1237680245204386118,1.41325401965287,19.0389079966345,0.3393416,19.26373
1237680250562085161,33.1766517120981,26.5711905217238,0.5005905,20.00507
1237680251097055383,28.4884816443845,28.0392993569778,0.1162505,17.39816
1237680262927549007,2.38105726591618,-8.0462056226971,0.4786864,20.8882
1237680263465402738,4.59079117118559,-7.56494692703754,0.4984447,19.60976
1237680265076605197,5.91691107323764,-6.32053129148173,0.5008796,20.25266
1237680275262472704,6.66811613380821,26.4308330548909,0.4576051,20.48054
1237680276335493827,4.80406868774418,27.2493984790686,0.4985696,22.28473
1237680276336083168,6.34736098777995,27.2797132642661,0.1141603,17.91341
1237680276873675253,8.1872119119534,27.4774408307796,0.4992838,20.40934
1237680277946106300,4.74024293765569,28.3463371355145,0.5013731,19.99362
1237680284381675663,10.9910766216299,29.2940422497581,0.1879148,17.37931
1237680284383969965,16.8827360033192,28.9672187584053,0.6105714,20.97241
1237680284919595207,13.6832390105774,29.68145618259,0.1195805,17.55479
1237680284925952618,30.1685370006987,27.4103508052213,0.499951,20.62409
1237680285457252667,15.897638892905,29.8747171133917,0.1196455,17.0988
1237680285460464183,24.2561813645247,28.8216849461667,0.4846352,20.51774
1237680286534009258,23.7968164531212,29.8974625011676,0.5646306,20.17542
1237680286535582384,27.9659469818433,29.0752004073691,0.5016108,19.44101
1237680286536565048,30.362867928952,28.7545391751997,0.4792204,20.60854
1237680296744649359,0.905230269046342,21.2329169546231,0.4305808,20.99784
1237680309619065362,1.30881618363674,31.2596104490678,0.4809965,20.08018
1237680310157640273,5.76820322165042,31.8528188359243,0.5039659,20.23512
1237680311235313997,16.4376749253361,32.1503667479763,0.502153,20.31548
1237680311768253279,5.90133913908204,33.112187607125,0.4560708,20.27672
1237680311770874384,12.9462093761899,32.8432522908498,0.5673883,19.64639
1237680311771267424,13.9717293502036,32.6150883022452,0.3385993,19.28086
1237680314450641277,24.9215337942871,30.4045093534221,0.4999568,20.5108
1237680315525890533,28.9759804199986,30.5368398590571,0.1828632,20.88065
1237680315526938990,31.6440171695542,29.8936498831929,0.4786866,20.50176
1237680316058304888,17.2995241279944,32.5932298993669,0.174054,17.96084
1237680331104976959,4.42504826204328,28.7636402989864,0.2246105,17.63942
1237680331645911643,14.9763085695213,28.7904242536546,0.5038019,20.24586
1237680332180030406,7.94956819510111,29.549992043319,0.500967,20.65033
1237680332180488532,9.08346829294021,29.7117018959777,0.3035432,19.19977
1237680332718735506,12.7264393652273,29.9563730608716,0.298558,18.07015
1237680333254820542,10.6216851485419,30.3887095756384,0.4272429,20.23477
1237680333793656853,15.8450119392554,30.4876094980746,0.1221242,16.94098
1237680333797524072,25.9963870192889,29.3667535056202,0.5230023,19.9162
1237680477659923153,9.58355335960096,31.8513544127505,0.2255308,19.94002
1237680479804588784,1.93629288329402,33.6729284463165,0.4804672,20.59509
1237680479807799350,10.737393773094,33.6004533797198,0.1140234,16.90862
1237680483027059426,3.84600829201906,30.367726430381,0.5327474,20.59604
1237680483028501051,7.63667046634902,30.3432134578469,0.4838859,19.69474
1237680483563340098,2.29583923207713,30.7693523408872,0.1266346,17.82433
1237680507190379320,2.14876419130246,33.8919598072539,0.3382538,19.65631
1237645943976493256,50.907931201466,0.991258724475301,0.0222007,18.14893
1237645943979704700,58.1437055151929,0.96003659897777,0.06200153,19.43133
1237649918429298854,16.0773331092393,13.5448823688044,0.05719414,16.19012
1237649918430937289,19.8418210329223,13.3839858572284,0.05034265,17.66087
1237649918968135856,20.6954639057025,13.815343120517,0.05541148,15.93705
1237649919500222606,9.41498418169084,14.7385012446633,0.05706924,17.52885
1237649919500615742,10.3359447614371,14.5689783716354,0.0555293,16.77664
1237649919502843920,15.5447850824883,14.4666710937168,0.0570735,17.2068
1237649919502844026,15.5472105875208,14.506086885039,0.05712245,16.22622
1237649919504416893,19.2781432034791,14.2005560904152,0.05199793,16.96669
1237649919504482543,19.5062730207585,14.1342573281706,0.05713,16.88286
1237649919505793111,22.4548459784522,13.9906517243564,0.02325196,17.09537
1237649919505924221,22.8406652062184,13.994643000006,0.06047325,16.23788
1237649919507955919,27.6344941991158,13.6617095835811,0.01735902,16.84883
1237649919508742235,29.3434664697738,13.3237529572233,0.06340034,15.98531
1237649919509790842,31.8346458535236,13.0317746240123,0.04824278,14.99434
1237649919510249651,32.954557792805,13.0210597526735,0.06071101,15.34612
1237649919510315183,33.0232228896014,12.9611449064345,0.06061121,17.20382
1237649919510315189,33.0399558849138,12.9897344378395,0.05896852,17.32093
1237649919510315274,33.1597068396063,13.0545341190295,0.05892416,17.90253
1237649920037880033,11.2487461218378,15.0635903752681,0.05549984,16.58197
1237649920038731965,13.3347566016768,15.0243134581696,0.06060575,16.39041
1237649920041681040,20.1853608494824,14.6943641948169,0.05904239,16.77331
1237649921112408196,13.2333787608547,15.7855325767318,0.05199608,17.1208
1237649921114964105,19.2182253545099,15.4185251194886,0.05536479,16.76938
1237649921117323296,24.7024539687499,15.0281279561398,0.02802471,16.06066
1237649954403647811,19.9633027557493,14.8401595223485,0.05379247,16.06952
1237649954403713104,20.0083371151929,14.8610510519321,0.05368993,14.62321
1237649954403778663,20.1835412912232,14.7462543136732,0.05375927,17.04228
1237649954405875804,25.1006672318765,14.3889810205073,0.05327614,16.36212
1237649954406859070,27.4479958965399,14.1810724014858,0.05030813,17.59131
1237649954407055774,27.9394739239656,14.1678103185465,0.7908389,21.41504
1237649954407252133,28.4335960305461,14.2071343561995,0.0619143,17.14397
1237649961382576214,52.7406001142436,-7.66071089208137,0.05553822,16.56317
1237649961382838446,53.3727613375789,-7.55233578355105,0.01724303,15.52271
1237649961384542292,57.2994209122534,-7.08932388359169,0.06335208,17.22442
1237649961384738974,57.6990420056855,-7.02877261870802,0.02797847,14.44722
1237649961385328865,59.127757796531,-6.89165055010274,0.05897574,15.09158
1237680099166781453,31.1302804853262,1.36803787987609,0.2134552,17.81274
1237680099167175102,32.1157865486436,1.18095065381093,0.4466148,20.51638
1237680099167895827,33.6424035863323,1.16068245392014,0.4468825,20.76453
1237680099167961266,33.8108383155876,1.15577922155386,0.2682986,18.80274
1237680100772020490,18.9586304654454,2.79088570189753,0.4925071,19.74259
1237680100772216965,19.3486828920551,2.79576206925363,0.3223686,18.65021
1237680100773855236,23.010306613162,2.7761316798506,0.2164821,17.88924
1237680100776280211,28.6945018962709,2.70551214982335,0.2326494,18.47495
1237680121174688118,11.5546945787579,-8.05982677725535,0.4926493,20.89344
1237680121713525098,16.1247028351822,-7.55167575278735,0.5226285,20.73697
1237680122251378989,18.3626169762933,-6.93441563685174,0.2685889,19.78544
1237680122251575582,18.7940364728198,-6.98859868957529,0.4524506,20.41861
1237680240920821842,16.8165872329945,-8.5748539542162,0.3556196,18.41138
1237680240922263765,20.1980596089539,-8.4415291870512,0.2300625,17.85073
1237680241990763020,8.06582357364449,-7.82748980169608,0.5064283,20.5911
1237680241992991204,13.2017101486838,-7.81295415410995,0.4890854,20.52022
1237680242528747924,10.6300709198885,-7.37601345629687,0.4462047,20.2602
1237680242528813285,10.6660309954915,-7.41958780812374,0.4465452,20.6326
1237680242531959278,18.0281292196911,-7.22602018002782,0.4748929,20.56787
1237680242533728515,21.9954821005737,-7.0683652694401,0.4176358,20.47205
1237680243062473099,3.34018316155878,-6.88975887162043,0.4501481,20.37315
1237680243063259740,5.2063954476728,-6.99081648602922,0.5217776,20.50922
1237680243607208478,21.4367956518995,-6.3026322889602,0.4741663,21.05972
1237680246816572120,5.26680635695902,20.3209437131818,0.3986642,22.3142
1237680251098956343,33.2738025593436,26.9953981079586,0.3529219,19.05688
1237680275262472703,6.66586056857216,26.3060585798951,0.2725453,18.30132
1237680275798098569,3.507865296673,26.7177539506315,0.4244781,20.53932
1237680275798950096,5.67421265752495,26.7564387035367,0.1538814,16.6923
1237680276336935800,8.43705448583387,27.244035976306,0.4771689,20.90671
1237680276337328694,9.45646078287905,27.1259135982718,0.451462,19.76452
1237680277409366374,5.18168323854451,27.9399082496963,0.2175206,18.19201
1237680283850244592,24.9898627706046,27.5652387358008,0.4933241,20.28127
1237680284381872781,11.5674897001272,29.3945054209338,0.4742783,20.26171
1237680284919792088,14.2410033291364,29.5460578348549,0.4507378,20.03232
1237680284924641839,26.7765466757578,28.0058315800129,0.4765124,20.80238
1237680285460660710,24.6603325115833,28.848615496582,0.6451467,21.02956
1237680297818129052,0.299073612319148,22.1707361359304,0.2167273,20.73074
1237680309620703913,5.70938098724866,31.4081651377086,0.5320252,20.41106
1237680309620834906,5.97983267150812,31.3501144473244,0.4955288,20.45926
1237680310161310447,15.7491341274788,31.3236596702632,0.3482886,19.11655
1237680310694904434,6.91369415017681,32.2600782481812,0.5623107,20.69097
1237680311235249059,16.3732357094282,31.9916664973765,0.4906629,20.36268
1237680311235314158,16.504243793991,31.9970890621168,0.2197679,20.12738
1237680311769891442,10.3037658631403,32.9924557621369,0.5050617,20.54461
1237680312308925289,16.2991549354313,32.8583012881929,0.4250343,20.54277
1237680313914228847,26.0924449725953,29.7492953840978,0.1627353,19.20301
1237680331646370284,16.3137011853332,28.8254698641496,0.3507296,19.0065
1237680331649712365,24.7586124920354,27.6749501986278,0.4232059,18.62674
1237680332722340442,22.1254882245362,29.0502257980526,0.3959789,19.37863
1237680332723913448,26.2731785719436,28.4368985220872,0.4744383,20.46919
1237680333255017369,11.2122261526536,30.3502032717501,0.4142929,20.44773
1237680333259801170,23.7107954365941,29.2970666923459,0.492391,20.92426
1237680333791888107,11.241315769843,30.7432295701929,0.5630731,20.58416
1237680333796540951,23.4773109893616,29.7343595769196,0.4902616,16.98249
1237680509874471232,1.29125793338847,35.968605402041,0.3514035,18.74149
1237680512018153943,5.40579049820894,34.3041140071933,0.2916645,18.98059
1237680482490122628,3.5706519338226,29.8820551341471,0.5311388,20.07546
1237680332186124928,23.7516493805133,28.44789189845,0.5299261,20.47824
1237680314988888163,28.5828521866468,30.1312410482406,0.5047932,20.13886
1237680311772054216,16.1680086424022,32.4876129581839,0.5058779,20.23461
1237645941824356443,40.2856904119424,-0.71495662825756,0.04028672,15.15269
1237645942905438495,57.0470524254038,0.0843042629762005,0.03616738,17.70742
1237645943978590447,55.6506011003738,0.88780197691662,0.04028767,19.23266
1237645943979311619,57.2813691836663,0.89182949583592,0.03625794,19.03571
1237645943979508109,57.7046790004628,0.960463191525081,0.03839651,18.28864
1237645943979638945,58.0593558135251,1.0092920120905,0.03829079,17.14261
1237649872793108578,41.5283010893859,-7.6343583866379,0.02986847,14.47645
1237649918430543940,18.9762245556697,13.3533584488287,0.01395918,13.89125
1237649918430740640,19.4448685010804,13.3234746963756,0.04788761,16.52319
1237649918432051279,22.4213667594467,13.1875448749617,0.07405023,16.87453
1237649918434672720,28.6050744039651,12.663168502053,0.04466079,16.45172
1237649918434869329,29.0269067789603,12.5675827431668,0.04450634,15.95078
1237649918435262515,29.9434280479719,12.4575031573844,0.03194864,15.96312
1237649918964072591,11.0971158878939,14.2876946797193,0.01397886,17.37614
1237649918970363988,25.8611067354078,13.320281502414,0.02753818,14.93933
1237649918971019405,27.4236785480026,13.097156623071,0.03366366,17.2263
1237649918971019555,27.465173290939,13.1607006031091,0.033752,17.77457
1237649918972854484,31.7272848410522,12.7241732374078,0.04778541,16.86903
1237649919499763836,8.29136717004826,14.7450703342603,0.06686563,16.73367
1237649919505924199,22.8103470695747,14.0335096566038,0.02980063,15.702
1237649919506514091,24.2669325986659,13.7785810842653,0.04781907,17.30453
1237649919506907227,25.0967561251757,13.7681146320813,0.07403339,16.85894
1237649919507693745,27.0543995152218,13.7267709703883,0.07057437,15.76664
1237649919507759327,27.1814402052533,13.6875440017528,0.04465526,17.3659
1237649920037093497,9.36288835253276,15.0147533246454,0.0384669,16.04555
1237649920041746583,20.3777679585245,14.5049978988909,0.01403548,14.31899
1237649920041943180,20.9182076698884,14.6103174100293,0.02276226,17.06541
1237649920042598555,22.3929965313413,14.5487983839052,0.04593957,15.84501
1237649920044695727,27.2849931579675,13.9632535432569,0.07055277,14.96025
1237649920044695773,27.3024408019383,14.0002950485586,0.07062892,17.49412
1237649920046268570,31.0253575636614,13.6254241173617,0.0318235,17.25167
1237649920574357719,10.2848208702696,15.3856163297049,0.04043454,17.76003
1237649920574685336,11.1831059439342,15.4005348548935,0.03177862,17.48871
1237649920576716891,15.8550243687491,15.1785132637317,0.07055099,17.44029
1237649920576848035,16.2421067912186,15.2094481430148,0.04038312,16.32424
1237649920578289730,19.6937111032721,14.9896631863405,0.02275086,16.93591
1237649920579011173,21.383458440724,14.9244372113288,0.8387517,21.51429
1237649920580190227,24.0806311934413,14.6568493801269,0.03367898,15.17976
1237649920580190496,24.1154904445664,14.7453158693782,0.03359333,16.99943
1237649920581173380,26.4681695073209,14.5700003146582,0.07063419,17.04179
1237649921119224042,29.2729179394449,14.7155760546402,0.02526393,16.69249
1237649921119813705,30.7081675814566,14.5205935445092,0.03196395,15.94426
1237649954403778657,20.1806437678691,14.8471031696062,0.03615777,16.83407
1237649954403844196,20.4721766946834,14.8957092116113,0.03624415,15.097
1237649954404630675,22.1809699724321,14.7580558868445,0.04598198,16.51082
1237649961380479108,48.0278676277573,-8.23259016126399,0.01364556,15.83547
1237649961380675776,48.4535931217173,-8.14729929774592,0.01371946,17.25884
1237649961382379588,52.2586375087216,-7.69072953842528,0.03372782,16.58856
1237649961382903887,53.5811193306769,-7.58807181175313,0.07055243,16.80114
1237649961383690333,55.3688506212649,-7.4120576835176,0.07397377,17.47453
1237649961384149131,56.3591891150587,-7.26758029878559,0.03372183,17.73378
1237649961384411312,56.9640683548857,-7.18377951124572,0.03365327,15.99331
1237649961384935534,58.1840954085552,-6.98569625520615,0.01382665,17.40656
1237649961386246559,61.1513417291299,-6.54644298788521,0.01356224,17.45887
1237649961922789584,60.3897486236586,-6.33678720859127,0.01908654,17.2528
1237649962455859203,51.5678375647112,-7.03691394150631,0.01385478,16.34615
1237649962457235820,54.8083109267916,-6.64588789388459,0.01391427,17.20745
1237649962994041074,54.5626782149497,-6.27216264405361,0.03364476,16.91669
1237649963527438457,46.626939847483,-6.86183731516199,0.03631369,15.66954
1237649963529470103,51.2982475080165,-6.18096190840348,0.033669,13.40296
1237649963530453025,53.4763383066893,-5.86024328819868,0.03829816,15.25669
1237649963533008974,59.2662010645601,-5.22856440136453,0.06684408,16.91347
1237649964064244157,46.440889017229,-6.37844179728636,0.03187475,17.45978
1237649964066406405,51.2570274605672,-5.74579337629107,0.01890633,12.27914
1237649964066930744,52.5396851942974,-5.52164577971662,0.01391623,14.08642
1237649964067061981,52.8940888646789,-5.5909921082718,0.06685077,15.93937
1237649964067848372,54.6631906688114,-5.34734446298037,0.01378677,13.92691
1237652615667908741,23.632536764115,-10.5841762487204,0.03177529,16.18073
1237652616742043716,24.4315762169769,-9.71011222754161,0.01922769,16.35572
1237652628565131411,7.93854824446925,-11.1158494912275,0.01371696,18.31848
